#Header
x(m) y(m) Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.00567376 0.0842857 0 2.57478e-05 0
0.00567376 0.0828571 0 2.57517e-05 0
0.00567376 0.0814286 0 2.57548e-05 0
0.00567376 0.08 0 2.57574e-05 0
0.00567376 0.0785714 0 2.57595e-05 0
0.00567376 0.0771429 0 2.57613e-05 0
0.00567376 0.0757143 0 2.57628e-05 0
0.00567376 0.0742857 0 2.5764e-05 0
0.00567376 0.0728571 0 2.5765e-05 0
0.00567376 0.0714286 0 2.57659e-05 0
0.00567376 0.07 0 2.57666e-05 0
0.00567376 0.0685714 0 2.57672e-05 0
0.00567376 0.0671429 0 2.57677e-05 0
0.00567376 0.0657143 0 2.57682e-05 0
0.00567376 0.0642857 0 2.57685e-05 0
0.00567376 0.0628571 0 2.57687e-05 0
0.00567376 0.0614286 0 2.57689e-05 0
0.00567376 0.06 0 2.5769e-05 0
0.00567376 0.0585714 0 2.57691e-05 0
0.00567376 0.0571429 0 2.57691e-05 0
0.00567376 0.0557143 0 2.5769e-05 0
0.00567376 0.0542857 0 2.57689e-05 0
0.00567376 0.0528571 0 2.57687e-05 0
0.00567376 0.0514286 0 2.57685e-05 0
0.00567376 0.05 0 2.57682e-05 0
0.00567376 0.0485714 0 2.57679e-05 0
0.00567376 0.0471429 0 2.57675e-05 0
0.00567376 0.0457143 0 2.5767e-05 0
0.00567376 0.0442857 0 2.57665e-05 0
0.00567376 0.0428571 0 2.57659e-05 0
0.00567376 0.0414286 0 2.57651e-05 0
0.00567376 0.04 0 2.57643e-05 0
0.00567376 0.0385714 0 2.57634e-05 0
0.00567376 0.0371429 0 2.57623e-05 0
0.00567376 0.0357143 0 2.57611e-05 0
0.00567376 0.0342857 0 2.57598e-05 0
0.00567376 0.0328571 0 2.57582e-05 0
0.00567376 0.0314286 0 2.57565e-05 0
0.00567376 0.03 0 2.57544e-05 0
0.00567376 0.0285714 0 2.57521e-05 0
0.00567376 0.0271429 0 2.57494e-05 0
0.00567376 0.0257143 0 2.57462e-05 0
0.00567376 0.0242857 0 2.57425e-05 0
0.00567376 0.0228571 0 2.57381e-05 0
0.00567376 0.0214286 0 2.57329e-05 0
0.00567376 0.02 0 2.57267e-05 0
0.00567376 0.0185714 0 2.57191e-05 0
0.00567376 0.0171429 0 2.57099e-05 0
0.00567376 0.0157143 0 2.56985e-05 0
0.00567376 0.0142857 0 2.56843e-05 0
0.00567376 0.0128571 0 2.56665e-05 0
0.00567376 0.0114286 0 2.56441e-05 0
0.00567376 0.01 0 2.56164e-05 0
0.00567376 0.00857143 0 2.55828e-05 0
0.00567376 0.00714286 0 2.55441e-05 0
0.00567376 0.00571429 0 2.55035e-05 0
0.00567376 0.00428571 0 2.54656e-05 0
0.00567376 0.00285714 0 2.54356e-05 0
0.00567376 0.00142857 0 2.54149e-05 0
0.0070922 0.0985714 0 2.55013e-05 0
0.0070922 0.0971429 0 2.5511e-05 0
0.0070922 0.0957143 0 2.55237e-05 0
0.0070922 0.0942857 0 2.55379e-05 0
0.0070922 0.0928571 0 2.55518e-05 0
0.0070922 0.0914286 0 2.55641e-05 0
0.0070922 0.09 0 2.55747e-05 0
0.0070922 0.0885714 0 2.55835e-05 0
0.0070922 0.0871429 0 2.55907e-05 0
0.0070922 0.0857143 0 2.55967e-05 0
0.0070922 0.0842857 0 2.56016e-05 0
0.0070922 0.0828571 0 2.56056e-05 0
0.0070922 0.0814286 0 2.5609e-05 0
0.0070922 0.08 0 2.56117e-05 0
0.0070922 0.0785714 0 2.56141e-05 0
0.0070922 0.0771429 0 2.5616e-05 0
0.0070922 0.0757143 0 2.56176e-05 0
0.0070922 0.0742857 0 2.5619e-05 0
0.0070922 0.0728571 0 2.56202e-05 0
0.0070922 0.0714286 0 2.56212e-05 0
0.0070922 0.07 0 2.5622e-05 0
0.0070922 0.0685714 0 2.56227e-05 0
0.0070922 0.0671429 0 2.56232e-05 0
0.0070922 0.0657143 0 2.56237e-05 0
0.0070922 0.0642857 0 2.56241e-05 0
0.0070922 0.0628571 0 2.56244e-05 0
0.0070922 0.0614286 0 2.56246e-05 0
0.0070922 0.06 0 2.56247e-05 0
0.0070922 0.0585714 0 2.56248e-05 0
0.0070922 0.0571429 0 2.56248e-05 0
0.0070922 0.0557143 0 2.56247e-05 0
0.0070922 0.0542857 0 2.56246e-05 0
0.0070922 0.0528571 0 2.56244e-05 0
0.0070922 0.0514286 0 2.56241e-05 0
0.0070922 0.05 0 2.56238e-05 0
0.0070922 0.0485714 0 2.56234e-05 0
0.0070922 0.0471429 0 2.56229e-05 0
0.0070922 0.0457143 0 2.56223e-05 0
0.0070922 0.0442857 0 2.56217e-05 0
0.0070922 0.0428571 0 2.5621e-05 0
0.0070922 0.0414286 0 2.56201e-05 0
0.0070922 0.04 0 2.56192e-05 0
0.0070922 0.0385714 0 2.56181e-05 0
0.0070922 0.0371429 0 2.56169e-05 0
0.0070922 0.0357143 0 2.56155e-05 0
0.0070922 0.0342857 0 2.56139e-05 0
0.0070922 0.0328571 0 2.56121e-05 0
0.0070922 0.0314286 0 2.56101e-05 0
0.0070922 0.03 0 2.56078e-05 0
0.0070922 0.0285714 0 2.56051e-05 0
0.0070922 0.0271429 0 2.5602e-05 0
0.0070922 0.0257143 0 2.55985e-05 0
0.0070922 0.0242857 0 2.55943e-05 0
0.0070922 0.0228571 0 2.55895e-05 0
0.0070922 0.0214286 0 2.55838e-05 0
0.0070922 0.02 0 2.55771e-05 0
0.0070922 0.0185714 0 2.5569e-05 0
0.0070922 0.0171429 0 2.55594e-05 0
0.0070922 0.0157143 0 2.55477e-05 0
0.0070922 0.0142857 0 2.55337e-05 0
0.0070922 0.0128571 0 2.55167e-05 0
0.0070922 0.0114286 0 2.54963e-05 0
0.0070922 0.01 0 2.54721e-05 0
0.0070922 0.00857143 0 2.54444e-05 0
0.0070922 0.00714286 0 2.54141e-05 0
0.0070922 0.00571429 0 2.53834e-05 0
0.0070922 0.00428571 0 2.53552e-05 0
0.0070922 0.00285714 0 2.53329e-05 0
0.0070922 0.00142857 0 2.53174e-05 0
0.00851064 0.0985714 0 2.53753e-05 0
0.00851064 0.0971429 0 2.5382e-05 0
0.00851064 0.0957143 0 2.5391e-05 0
0.00851064 0.0942857 0 2.54014e-05 0
0.00851064 0.0928571 0 2.54121e-05 0
0.00851064 0.0914286 0 2.54221e-05 0
0.00851064 0.09 0 2.54311e-05 0
0.00851064 0.0885714 0 2.54389e-05 0
0.00851064 0.0871429 0 2.54457e-05 0
0.00851064 0.0857143 0 2.54513e-05 0
0.00851064 0.0842857 0 2.54561e-05 0
0.00851064 0.0828571 0 2.54602e-05 0
0.00851064 0.0814286 0 2.54636e-05 0
0.00851064 0.08 0 2.54664e-05 0
0.00851064 0.0785714 0 2.54689e-05 0
0.00851064 0.0771429 0 2.54709e-05 0
0.00851064 0.0757143 0 2.54727e-05 0
0.00851064 0.0742857 0 2.54742e-05 0
0.00851064 0.0728571 0 2.54754e-05 0
0.00851064 0.0714286 0 2.54765e-05 0
0.00851064 0.07 0 2.54774e-05 0
0.00851064 0.0685714 0 2.54781e-05 0
0.00851064 0.0671429 0 2.54788e-05 0
0.00851064 0.0657143 0 2.54793e-05 0
0.00851064 0.0642857 0 2.54797e-05 0
0.00851064 0.0628571 0 2.548e-05 0
0.00851064 0.0614286 0 2.54802e-05 0
0.00851064 0.06 0 2.54804e-05 0
0.00851064 0.0585714 0 2.54804e-05 0
0.00851064 0.0571429 0 2.54804e-05 0
0.00851064 0.0557143 0 2.54803e-05 0
0.00851064 0.0542857 0 2.54802e-05 0
0.00851064 0.0528571 0 2.548e-05 0
0.00851064 0.0514286 0 2.54797e-05 0
0.00851064 0.05 0 2.54793e-05 0
0.00851064 0.0485714 0 2.54788e-05 0
0.00851064 0.0471429 0 2.54783e-05 0
0.00851064 0.0457143 0 2.54777e-05 0
0.00851064 0.0442857 0 2.54769e-05 0
0.00851064 0.0428571 0 2.54761e-05 0
0.00851064 0.0414286 0 2.54752e-05 0
0.00851064 0.04 0 2.54741e-05 0
0.00851064 0.0385714 0 2.54729e-05 0
0.00851064 0.0371429 0 2.54715e-05 0
0.00851064 0.0357143 0 2.54699e-05 0
0.00851064 0.0342857 0 2.54682e-05 0
0.00851064 0.0328571 0 2.54662e-05 0
0.00851064 0.0314286 0 2.5464e-05 0
0.00851064 0.03 0 2.54614e-05 0
0.00851064 0.0285714 0 2.54585e-05 0
0.00851064 0.0271429 0 2.54551e-05 0
0.00851064 0.0257143 0 2.54513e-05 0
0.00851064 0.0242857 0 2.54468e-05 0
0.00851064 0.0228571 0 2.54417e-05 0
0.00851064 0.0214286 0 2.54357e-05 0
0.00851064 0.02 0 2.54287e-05 0
0.00851064 0.0185714 0 2.54204e-05 0
0.00851064 0.0171429 0 2.54108e-05 0
0.00851064 0.0157143 0 2.53994e-05 0
0.00851064 0.0142857 0 2.53859e-05 0
0.00851064 0.0128571 0 2.53702e-05 0
0.00851064 0.0114286 0 2.5352e-05 0
0.00851064 0.01 0 2.53313e-05 0
0.00851064 0.00857143 0 2.53085e-05 0
0.00851064 0.00714286 0 2.52845e-05 0
0.00851064 0.00571429 0 2.52608e-05 0
0.00851064 0.00428571 0 2.52395e-05 0
0.00851064 0.00285714 0 2.52226e-05 0
0.00851064 0.00142857 0 2.5211e-05 0
0.00992908 0.0985714 0 2.52457e-05 0
0.00992908 0.0971429 0 2.52504e-05 0
0.00992908 0.0957143 0 2.52569e-05 0
0.00992908 0.0942857 0 2.52647e-05 0
0.00992908 0.0928571 0 2.5273e-05 0
0.00992908 0.0914286 0 2.52811e-05 0
0.00992908 0.09 0 2.52887e-05 0
0.00992908 0.0885714 0 2.52955e-05 0
0.00992908 0.0871429 0 2.53016e-05 0
0.00992908 0.0857143 0 2.53069e-05 0
0.00992908 0.0842857 0 2.53114e-05 0
0.00992908 0.0828571 0 2.53153e-05 0
0.00992908 0.0814286 0 2.53187e-05 0
0.00992908 0.08 0 2.53216e-05 0
0.00992908 0.0785714 0 2.5324e-05 0
0.00992908 0.0771429 0 2.53262e-05 0
0.00992908 0.0757143 0 2.5328e-05 0
0.00992908 0.0742857 0 2.53295e-05 0
0.00992908 0.0728571 0 2.53308e-05 0
0.00992908 0.0714286 0 2.5332e-05 0
0.00992908 0.07 0 2.53329e-05 0
0.00992908 0.0685714 0 2.53337e-05 0
0.00992908 0.0671429 0 2.53344e-05 0
0.00992908 0.0657143 0 2.53349e-05 0
0.00992908 0.0642857 0 2.53354e-05 0
0.00992908 0.0628571 0 2.53357e-05 0
0.00992908 0.0614286 0 2.5336e-05 0
0.00992908 0.06 0 2.53361e-05 0
0.00992908 0.0585714 0 2.53362e-05 0
0.00992908 0.0571429 0 2.53362e-05 0
0.00992908 0.0557143 0 2.53361e-05 0
0.00992908 0.0542857 0 2.53359e-05 0
0.00992908 0.0528571 0 2.53356e-05 0
0.00992908 0.0514286 0 2.53353e-05 0
0.00992908 0.05 0 2.53349e-05 0
0.00992908 0.0485714 0 2.53344e-05 0
0.00992908 0.0471429 0 2.53338e-05 0
0.00992908 0.0457143 0 2.53331e-05 0
0.00992908 0.0442857 0 2.53323e-05 0
0.00992908 0.0428571 0 2.53313e-05 0
0.00992908 0.0414286 0 2.53303e-05 0
0.00992908 0.04 0 2.53291e-05 0
0.00992908 0.0385714 0 2.53278e-05 0
0.00992908 0.0371429 0 2.53263e-05 0
0.00992908 0.0357143 0 2.53246e-05 0
0.00992908 0.0342857 0 2.53227e-05 0
0.00992908 0.0328571 0 2.53205e-05 0
0.00992908 0.0314286 0 2.53181e-05 0
0.00992908 0.03 0 2.53154e-05 0
0.00992908 0.0285714 0 2.53122e-05 0
0.00992908 0.0271429 0 2.53087e-05 0
0.00992908 0.0257143 0 2.53046e-05 0
0.00992908 0.0242857 0 2.53e-05 0
0.00992908 0.0228571 0 2.52947e-05 0
0.00992908 0.0214286 0 2.52885e-05 0
0.00992908 0.02 0 2.52815e-05 0
0.00992908 0.0185714 0 2.52733e-05 0
0.00992908 0.0171429 0 2.52639e-05 0
0.00992908 0.0157143 0 2.5253e-05 0
0.00992908 0.0142857 0 2.52405e-05 0
0.00992908 0.0128571 0 2.52262e-05 0
0.00992908 0.0114286 0 2.52102e-05 0
0.00992908 0.01 0 2.51925e-05 0
0.00992908 0.00857143 0 2.51737e-05 0
0.00992908 0.00714286 0 2.51545e-05 0
0.00992908 0.00571429 0 2.5136e-05 0
0.00992908 0.00428571 0 2.51196e-05 0
0.00992908 0.00285714 0 2.51067e-05 0
0.00992908 0.00142857 0 2.50978e-05 0
0.0113475 0.0985714 0 2.51135e-05 0
0.0113475 0.0971429 0 2.5117e-05 0
0.0113475 0.0957143 0 2.51218e-05 0
0.0113475 0.0942857 0 2.51278e-05 0
0.0113475 0.0928571 0 2.51343e-05 0
0.0113475 0.0914286 0 2.51409e-05 0
0.0113475 0.09 0 2.51472e-05 0
0.0113475 0.0885714 0 2.51531e-05 0
0.0113475 0.0871429 0 2.51585e-05 0
0.0113475 0.0857143 0 2.51633e-05 0
0.0113475 0.0842857 0 2.51675e-05 0
0.0113475 0.0828571 0 2.51712e-05 0
0.0113475 0.0814286 0 2.51745e-05 0
0.0113475 0.08 0 2.51773e-05 0
0.0113475 0.0785714 0 2.51798e-05 0
0.0113475 0.0771429 0 2.51819e-05 0
0.0113475 0.0757143 0 2.51837e-05 0
0.0113475 0.0742857 0 2.51853e-05 0
0.0113475 0.0728571 0 2.51867e-05 0
0.0113475 0.0714286 0 2.51878e-05 0
0.0113475 0.07 0 2.51888e-05 0
0.0113475 0.0685714 0 2.51896e-05 0
0.0113475 0.0671429 0 2.51903e-05 0
0.0113475 0.0657143 0 2.51909e-05 0
0.0113475 0.0642857 0 2.51914e-05 0
0.0113475 0.0628571 0 2.51917e-05 0
0.0113475 0.0614286 0 2.5192e-05 0
0.0113475 0.06 0 2.51921e-05 0
0.0113475 0.0585714 0 2.51922e-05 0
0.0113475 0.0571429 0 2.51922e-05 0
0.0113475 0.0557143 0 2.51921e-05 0
0.0113475 0.0542857 0 2.51919e-05 0
0.0113475 0.0528571 0 2.51916e-05 0
0.0113475 0.0514286 0 2.51912e-05 0
0.0113475 0.05 0 2.51907e-05 0
0.0113475 0.0485714 0 2.51902e-05 0
0.0113475 0.0471429 0 2.51895e-05 0
0.0113475 0.0457143 0 2.51888e-05 0
0.0113475 0.0442857 0 2.51879e-05 0
0.0113475 0.0428571 0 2.51869e-05 0
0.0113475 0.0414286 0 2.51858e-05 0
0.0113475 0.04 0 2.51845e-05 0
0.0113475 0.0385714 0 2.51831e-05 0
0.0113475 0.0371429 0 2.51815e-05 0
0.0113475 0.0357143 0 2.51797e-05 0
0.0113475 0.0342857 0 2.51776e-05 0
0.0113475 0.0328571 0 2.51754e-05 0
0.0113475 0.0314286 0 2.51728e-05 0
0.0113475 0.03 0 2.51699e-05 0
0.0113475 0.0285714 0 2.51666e-05 0
0.0113475 0.0271429 0 2.5163e-05 0
0.0113475 0.0257143 0 2.51588e-05 0
0.0113475 0.0242857 0 2.5154e-05 0
0.0113475 0.0228571 0 2.51487e-05 0
0.0113475 0.0214286 0 2.51425e-05 0
0.0113475 0.02 0 2.51356e-05 0
0.0113475 0.0185714 0 2.51276e-05 0
0.0113475 0.0171429 0 2.51186e-05 0
0.0113475 0.0157143 0 2.51084e-05 0
0.0113475 0.0142857 0 2.50969e-05 0
0.0113475 0.0128571 0 2.50842e-05 0
0.0113475 0.0114286 0 2.50702e-05 0
0.0113475 0.01 0 2.50552e-05 0
0.0113475 0.00857143 0 2.50396e-05 0
0.0113475 0.00714286 0 2.5024e-05 0
0.0113475 0.00571429 0 2.50094e-05 0
0.0113475 0.00428571 0 2.49965e-05 0
0.0113475 0.00285714 0 2.49865e-05 0
0.0113475 0.00142857 0 2.49796e-05 0
0.012766 0.0985714 0 2.49796e-05 0
0.012766 0.0971429 0 2.49822e-05 0
0.012766 0.0957143 0 2.49859e-05 0
0.012766 0.0942857 0 2.49905e-05 0
0.012766 0.0928571 0 2.49957e-05 0
0.012766 0.0914286 0 2.5001e-05 0
0.012766 0.09 0 2.50063e-05 0
0.012766 0.0885714 0 2.50114e-05 0
0.012766 0.0871429 0 2.50161e-05 0
0.012766 0.0857143 0 2.50204e-05 0
0.012766 0.0842857 0 2.50243e-05 0
0.012766 0.0828571 0 2.50278e-05 0
0.012766 0.0814286 0 2.50309e-05 0
0.012766 0.08 0 2.50336e-05 0
0.012766 0.0785714 0 2.50359e-05 0
0.012766 0.0771429 0 2.5038e-05 0
0.012766 0.0757143 0 2.50399e-05 0
0.012766 0.0742857 0 2.50414e-05 0
0.012766 0.0728571 0 2.50428e-05 0
0.012766 0.0714286 0 2.5044e-05 0
0.012766 0.07 0 2.5045e-05 0
0.012766 0.0685714 0 2.50459e-05 0
0.012766 0.0671429 0 2.50466e-05 0
0.012766 0.0657143 0 2.50472e-05 0
0.012766 0.0642857 0 2.50476e-05 0
0.012766 0.0628571 0 2.5048e-05 0
0.012766 0.0614286 0 2.50482e-05 0
0.012766 0.06 0 2.50484e-05 0
0.012766 0.0585714 0 2.50484e-05 0
0.012766 0.0571429 0 2.50484e-05 0
0.012766 0.0557143 0 2.50483e-05 0
0.012766 0.0542857 0 2.50481e-05 0
0.012766 0.0528571 0 2.50478e-05 0
0.012766 0.0514286 0 2.50474e-05 0
0.012766 0.05 0 2.50469e-05 0
0.012766 0.0485714 0 2.50463e-05 0
0.012766 0.0471429 0 2.50456e-05 0
0.012766 0.0457143 0 2.50447e-05 0
0.012766 0.0442857 0 2.50438e-05 0
0.012766 0.0428571 0 2.50428e-05 0
0.012766 0.0414286 0 2.50416e-05 0
0.012766 0.04 0 2.50402e-05 0
0.012766 0.0385714 0 2.50387e-05 0
0.012766 0.0371429 0 2.5037e-05 0
0.012766 0.0357143 0 2.50351e-05 0
0.012766 0.0342857 0 2.5033e-05 0
0.012766 0.0328571 0 2.50306e-05 0
0.012766 0.0314286 0 2.50279e-05 0
0.012766 0.03 0 2.5025e-05 0
0.012766 0.0285714 0 2.50216e-05 0
0.012766 0.0271429 0 2.50179e-05 0
0.012766 0.0257143 0 2.50136e-05 0
0.012766 0.0242857 0 2.50089e-05 0
0.012766 0.0228571 0 2.50035e-05 0
0.012766 0.0214286 0 2.49975e-05 0
0.012766 0.02 0 2.49908e-05 0
0.012766 0.0185714 0 2.49832e-05 0
0.012766 0.0171429 0 2.49747e-05 0
0.012766 0.0157143 0 2.49653e-05 0
0.012766 0.0142857 0 2.49548e-05 0
0.012766 0.0128571 0 2.49435e-05 0
0.012766 0.0114286 0 2.49313e-05 0
0.012766 0.01 0 2.49186e-05 0
0.012766 0.00857143 0 2.49056e-05 0
0.012766 0.00714286 0 2.48929e-05 0
0.012766 0.00571429 0 2.48811e-05 0
0.012766 0.00428571 0 2.48709e-05 0
0.012766 0.00285714 0 2.4863e-05 0
0.012766 0.00142857 0 2.48576e-05 0
0.0141844 0.0985714 0 2.48443e-05 0
0.0141844 0.0971429 0 2.48463e-05 0
0.0141844 0.0957143 0 2.48492e-05 0
0.0141844 0.0942857 0 2.48529e-05 0
0.0141844 0.0928571 0 2.4857e-05 0
0.0141844 0.0914286 0 2.48614e-05 0
0.0141844 0.09 0 2.48659e-05 0
0.0141844 0.0885714 0 2.48702e-05 0
0.0141844 0.0871429 0 2.48743e-05 0
0.0141844 0.0857143 0 2.48781e-05 0
0.0141844 0.0842857 0 2.48817e-05 0
0.0141844 0.0828571 0 2.48849e-05 0
0.0141844 0.0814286 0 2.48878e-05 0
0.0141844 0.08 0 2.48903e-05 0
0.0141844 0.0785714 0 2.48926e-05 0
0.0141844 0.0771429 0 2.48946e-05 0
0.0141844 0.0757143 0 2.48964e-05 0
0.0141844 0.0742857 0 2.4898e-05 0
0.0141844 0.0728571 0 2.48993e-05 0
0.0141844 0.0714286 0 2.49005e-05 0
0.0141844 0.07 0 2.49015e-05 0
0.0141844 0.0685714 0 2.49024e-05 0
0.0141844 0.0671429 0 2.49031e-05 0
0.0141844 0.0657143 0 2.49037e-05 0
0.0141844 0.0642857 0 2.49041e-05 0
0.0141844 0.0628571 0 2.49045e-05 0
0.0141844 0.0614286 0 2.49048e-05 0
0.0141844 0.06 0 2.49049e-05 0
0.0141844 0.0585714 0 2.4905e-05 0
0.0141844 0.0571429 0 2.49049e-05 0
0.0141844 0.0557143 0 2.49048e-05 0
0.0141844 0.0542857 0 2.49045e-05 0
0.0141844 0.0528571 0 2.49042e-05 0
0.0141844 0.0514286 0 2.49038e-05 0
0.0141844 0.05 0 2.49032e-05 0
0.0141844 0.0485714 0 2.49026e-05 0
0.0141844 0.0471429 0 2.49019e-05 0
0.0141844 0.0457143 0 2.4901e-05 0
0.0141844 0.0442857 0 2.49e-05 0
0.0141844 0.0428571 0 2.48989e-05 0
0.0141844 0.0414286 0 2.48977e-05 0
0.0141844 0.04 0 2.48962e-05 0
0.0141844 0.0385714 0 2.48947e-05 0
0.0141844 0.0371429 0 2.48929e-05 0
0.0141844 0.0357143 0 2.48909e-05 0
0.0141844 0.0342857 0 2.48887e-05 0
0.0141844 0.0328571 0 2.48863e-05 0
0.0141844 0.0314286 0 2.48836e-05 0
0.0141844 0.03 0 2.48805e-05 0
0.0141844 0.0285714 0 2.48772e-05 0
0.0141844 0.0271429 0 2.48734e-05 0
0.0141844 0.0257143 0 2.48692e-05 0
0.0141844 0.0242857 0 2.48645e-05 0
0.0141844 0.0228571 0 2.48593e-05 0
0.0141844 0.0214286 0 2.48534e-05 0
0.0141844 0.02 0 2.4847e-05 0
0.0141844 0.0185714 0 2.48398e-05 0
0.0141844 0.0171429 0 2.48319e-05 0
0.0141844 0.0157143 0 2.48233e-05 0
0.0141844 0.0142857 0 2.48139e-05 0
0.0141844 0.0128571 0 2.48038e-05 0
0.0141844 0.0114286 0 2.47933e-05 0
0.0141844 0.01 0 2.47824e-05 0
0.0141844 0.00857143 0 2.47715e-05 0
0.0141844 0.00714286 0 2.4761e-05 0
0.0141844 0.00571429 0 2.47514e-05 0
0.0141844 0.00428571 0 2.47432e-05 0
0.0141844 0.00285714 0 2.47369e-05 0
0.0141844 0.00142857 0 2.47326e-05 0
0.0156028 0.0985714 0 2.47081e-05 0
0.0156028 0.0971429 0 2.47097e-05 0
0.0156028 0.0957143 0 2.4712e-05 0
0.0156028 0.0942857 0 2.47149e-05 0
0.0156028 0.0928571 0 2.47183e-05 0
0.0156028 0.0914286 0 2.47219e-05 0
0.0156028 0.09 0 2.47257e-05 0
0.0156028 0.0885714 0 2.47294e-05 0
0.0156028 0.0871429 0 2.4733e-05 0
0.0156028 0.0857143 0 2.47364e-05 0
0.0156028 0.0842857 0 2.47396e-05 0
0.0156028 0.0828571 0 2.47425e-05 0
0.0156028 0.0814286 0 2.47452e-05 0
0.0156028 0.08 0 2.47476e-05 0
0.0156028 0.0785714 0 2.47497e-05 0
0.0156028 0.0771429 0 2.47517e-05 0
0.0156028 0.0757143 0 2.47534e-05 0
0.0156028 0.0742857 0 2.47549e-05 0
0.0156028 0.0728571 0 2.47562e-05 0
0.0156028 0.0714286 0 2.47574e-05 0
0.0156028 0.07 0 2.47584e-05 0
0.0156028 0.0685714 0 2.47592e-05 0
0.0156028 0.0671429 0 2.47599e-05 0
0.0156028 0.0657143 0 2.47605e-05 0
0.0156028 0.0642857 0 2.4761e-05 0
0.0156028 0.0628571 0 2.47613e-05 0
0.0156028 0.0614286 0 2.47616e-05 0
0.0156028 0.06 0 2.47617e-05 0
0.0156028 0.0585714 0 2.47618e-05 0
0.0156028 0.0571429 0 2.47617e-05 0
0.0156028 0.0557143 0 2.47615e-05 0
0.0156028 0.0542857 0 2.47613e-05 0
0.0156028 0.0528571 0 2.47609e-05 0
0.0156028 0.0514286 0 2.47605e-05 0
0.0156028 0.05 0 2.47599e-05 0
0.0156028 0.0485714 0 2.47593e-05 0
0.0156028 0.0471429 0 2.47585e-05 0
0.0156028 0.0457143 0 2.47576e-05 0
0.0156028 0.0442857 0 2.47566e-05 0
0.0156028 0.0428571 0 2.47554e-05 0
0.0156028 0.0414286 0 2.47541e-05 0
0.0156028 0.04 0 2.47526e-05 0
0.0156028 0.0385714 0 2.4751e-05 0
0.0156028 0.0371429 0 2.47492e-05 0
0.0156028 0.0357143 0 2.47472e-05 0
0.0156028 0.0342857 0 2.4745e-05 0
0.0156028 0.0328571 0 2.47425e-05 0
0.0156028 0.0314286 0 2.47397e-05 0
0.0156028 0.03 0 2.47367e-05 0
0.0156028 0.0285714 0 2.47333e-05 0
0.0156028 0.0271429 0 2.47296e-05 0
0.0156028 0.0257143 0 2.47254e-05 0
0.0156028 0.0242857 0 2.47208e-05 0
0.0156028 0.0228571 0 2.47158e-05 0
0.0156028 0.0214286 0 2.47102e-05 0
0.0156028 0.02 0 2.47041e-05 0
0.0156028 0.0185714 0 2.46974e-05 0
0.0156028 0.0171429 0 2.46901e-05 0
0.0156028 0.0157143 0 2.46822e-05 0
0.0156028 0.0142857 0 2.46738e-05 0
0.0156028 0.0128571 0 2.46649e-05 0
0.0156028 0.0114286 0 2.46557e-05 0
0.0156028 0.01 0 2.46464e-05 0
0.0156028 0.00857143 0 2.46372e-05 0
0.0156028 0.00714286 0 2.46285e-05 0
0.0156028 0.00571429 0 2.46206e-05 0
0.0156028 0.00428571 0 2.46139e-05 0
0.0156028 0.00285714 0 2.46088e-05 0
0.0156028 0.00142857 0 2.46053e-05 0
0.0170213 0.0985714 0 2.45713e-05 0
0.0170213 0.0971429 0 2.45726e-05 0
0.0170213 0.0957143 0 2.45744e-05 0
0.0170213 0.0942857 0 2.45768e-05 0
0.0170213 0.0928571 0 2.45796e-05 0
0.0170213 0.0914286 0 2.45826e-05 0
0.0170213 0.09 0 2.45858e-05 0
0.0170213 0.0885714 0 2.45889e-05 0
0.0170213 0.0871429 0 2.45921e-05 0
0.0170213 0.0857143 0 2.45951e-05 0
0.0170213 0.0842857 0 2.45979e-05 0
0.0170213 0.0828571 0 2.46006e-05 0
0.0170213 0.0814286 0 2.4603e-05 0
0.0170213 0.08 0 2.46053e-05 0
0.0170213 0.0785714 0 2.46073e-05 0
0.0170213 0.0771429 0 2.46091e-05 0
0.0170213 0.0757143 0 2.46108e-05 0
0.0170213 0.0742857 0 2.46122e-05 0
0.0170213 0.0728571 0 2.46135e-05 0
0.0170213 0.0714286 0 2.46146e-05 0
0.0170213 0.07 0 2.46156e-05 0
0.0170213 0.0685714 0 2.46164e-05 0
0.0170213 0.0671429 0 2.46171e-05 0
0.0170213 0.0657143 0 2.46177e-05 0
0.0170213 0.0642857 0 2.46181e-05 0
0.0170213 0.0628571 0 2.46185e-05 0
0.0170213 0.0614286 0 2.46187e-05 0
0.0170213 0.06 0 2.46188e-05 0
0.0170213 0.0585714 0 2.46189e-05 0
0.0170213 0.0571429 0 2.46188e-05 0
0.0170213 0.0557143 0 2.46186e-05 0
0.0170213 0.0542857 0 2.46184e-05 0
0.0170213 0.0528571 0 2.4618e-05 0
0.0170213 0.0514286 0 2.46175e-05 0
0.0170213 0.05 0 2.46169e-05 0
0.0170213 0.0485714 0 2.46162e-05 0
0.0170213 0.0471429 0 2.46154e-05 0
0.0170213 0.0457143 0 2.46145e-05 0
0.0170213 0.0442857 0 2.46134e-05 0
0.0170213 0.0428571 0 2.46122e-05 0
0.0170213 0.0414286 0 2.46109e-05 0
0.0170213 0.04 0 2.46094e-05 0
0.0170213 0.0385714 0 2.46078e-05 0
0.0170213 0.0371429 0 2.46059e-05 0
0.0170213 0.0357143 0 2.46039e-05 0
0.0170213 0.0342857 0 2.46016e-05 0
0.0170213 0.0328571 0 2.45991e-05 0
0.0170213 0.0314286 0 2.45964e-05 0
