#Header
x y Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.0397163 0.0785714 1.12567e-05 0 0
0.0397163 0.0771429 1.07295e-05 0 0
0.0397163 0.0757143 1.01931e-05 0 0
0.0397163 0.0742857 9.64693e-06 0 0
0.0397163 0.0728571 9.09024e-06 0 0
0.0397163 0.0714286 8.52989e-06 0 0
0.0397163 0.07 7.97114e-06 0 0
0.0397163 0.0685714 7.41373e-06 0 0
0.0397163 0.0671429 6.85973e-06 0 0
0.0397163 0.0657143 6.31039e-06 0 0
0.0397163 0.0642857 5.76175e-06 0 0
0.0397163 0.0628571 5.20839e-06 0 0
0.0397163 0.0614286 4.64718e-06 0 0
0.0397163 0.06 4.07799e-06 0 0
0.0397163 0.0585714 3.50389e-06 0 0
0.0397163 0.0571429 2.92766e-06 0 0
0.0397163 0.0557143 2.34784e-06 0 0
0.0397163 0.0542857 1.76036e-06 0 0
0.0397163 0.0528571 1.1628e-06 0 0
0.0397163 0.0514286 5.56235e-07 0 0
0.0397163 0.05 -5.55138e-08 0 0
0.0397163 0.0485714 -6.67202e-07 0 0
0.0397163 0.0471429 -1.27351e-06 0 0
0.0397163 0.0457143 -1.87036e-06 0 0
0.0397163 0.0442857 -2.45628e-06 0 0
0.0397163 0.0428571 -3.03326e-06 0 0
0.0397163 0.0414286 -3.60513e-06 0 0
0.0397163 0.04 -4.17335e-06 0 0
0.0397163 0.0385714 -4.73539e-06 0 0
0.0397163 0.0371429 -5.28853e-06 0 0
0.0397163 0.0357143 -5.83322e-06 0 0
0.0397163 0.0342857 -6.37291e-06 0 0
0.0397163 0.0328571 -6.91359e-06 0 0
0.0397163 0.0314286 -7.46003e-06 0 0
0.0397163 0.03 -8.0116e-06 0 0
0.0397163 0.0285714 -8.56608e-06 0 0
0.0397163 0.0271429 -9.12276e-06 0 0
0.0397163 0.0257143 -9.67535e-06 0 0
0.0397163 0.0242857 -1.02166e-05 0 0
0.0397163 0.0228571 -1.07477e-05 0 0
0.0397163 0.0214286 -1.12699e-05 0 0
0.0397163 0.02 -1.17856e-05 0 0
0.0397163 0.0185714 -1.23027e-05 0 0
0.0397163 0.0171429 -1.2827e-05 0 0
0.0397163 0.0157143 -1.33546e-05 0 0
0.0397163 0.0142857 -1.38889e-05 0 0
0.0397163 0.0128571 -1.44287e-05 0 0
0.0397163 0.0114286 -1.49679e-05 0 0
0.0397163 0.01 -1.55064e-05 0 0
0.0397163 0.00857143 -1.60425e-05 0 0
0.0397163 0.00714286 -1.65733e-05 0 0
0.0397163 0.00571429 -1.70864e-05 0 0
0.0397163 0.00428571 -1.76519e-05 0 0
0.0397163 0.00285714 -1.81187e-05 0 0
0.0397163 0.00142857 -1.84961e-05 0 0
0.0411348 0.0985714 1.84857e-05 0 0
0.0411348 0.0971429 1.8107e-05 0 0
0.0411348 0.0957143 1.76388e-05 0 0
0.0411348 0.0942857 1.70722e-05 0 0
0.0411348 0.0928571 1.65591e-05 0 0
0.0411348 0.0914286 1.60295e-05 0 0
0.0411348 0.09 1.54954e-05 0 0
0.0411348 0.0885714 1.49598e-05 0 0
0.0411348 0.0871429 1.4424e-05 0 0
0.0411348 0.0857143 1.38878e-05 0 0
0.0411348 0.0842857 1.33567e-05 0 0
0.0411348 0.0828571 1.28315e-05 0 0
0.0411348 0.0814286 1.23085e-05 0 0
0.0411348 0.08 1.17911e-05 0 0
0.0411348 0.0785714 1.12735e-05 0 0
0.0411348 0.0771429 1.0748e-05 0 0
0.0411348 0.0757143 1.02128e-05 0 0
0.0411348 0.0742857 9.66754e-06 0 0
0.0411348 0.0728571 9.11152e-06 0 0
0.0411348 0.0714286 8.55169e-06 0 0
0.0411348 0.07 7.99341e-06 0 0
0.0411348 0.0685714 7.43653e-06 0 0
0.0411348 0.0671429 6.88302e-06 0 0
0.0411348 0.0657143 6.33386e-06 0 0
0.0411348 0.0642857 5.78498e-06 0 0
0.0411348 0.0628571 5.23116e-06 0 0
0.0411348 0.0614286 4.66954e-06 0 0
0.0411348 0.06 4.0999e-06 0 0
0.0411348 0.0585714 3.52486e-06 0 0
0.0411348 0.0571429 2.94668e-06 0 0
0.0411348 0.0557143 2.36382e-06 0 0
0.0411348 0.0542857 1.77257e-06 0 0
0.0411348 0.0528571 1.1711e-06 0 0
0.0411348 0.0514286 5.609e-07 0 0
0.0411348 0.05 -5.40647e-08 0 0
0.0411348 0.0485714 -6.68551e-07 0 0
0.0411348 0.0471429 -1.27725e-06 0 0
0.0411348 0.0457143 -1.87612e-06 0 0
0.0411348 0.0442857 -2.46374e-06 0 0
0.0411348 0.0428571 -3.04207e-06 0 0
0.0411348 0.0414286 -3.61476e-06 0 0
0.0411348 0.04 -4.18315e-06 0 0
0.0411348 0.0385714 -4.74478e-06 0 0
0.0411348 0.0371429 -5.29723e-06 0 0
0.0411348 0.0357143 -5.84136e-06 0 0
0.0411348 0.0342857 -6.38081e-06 0 0
0.0411348 0.0328571 -6.92146e-06 0 0
0.0411348 0.0314286 -7.46783e-06 0 0
0.0411348 0.03 -8.01918e-06 0 0
0.0411348 0.0285714 -8.57343e-06 0 0
0.0411348 0.0271429 -9.13015e-06 0 0
0.0411348 0.0257143 -9.68308e-06 0 0
0.0411348 0.0242857 -1.02247e-05 0 0
0.0411348 0.0228571 -1.07557e-05 0 0
0.0411348 0.0214286 -1.12772e-05 0 0
0.0411348 0.02 -1.17915e-05 0 0
0.0411348 0.0185714 -1.23071e-05 0 0
0.0411348 0.0171429 -1.28298e-05 0 0
0.0411348 0.0157143 -1.33563e-05 0 0
0.0411348 0.0142857 -1.38899e-05 0 0
0.0411348 0.0128571 -1.44294e-05 0 0
0.0411348 0.0114286 -1.49687e-05 0 0
0.0411348 0.01 -1.55074e-05 0 0
0.0411348 0.00857143 -1.60438e-05 0 0
0.0411348 0.00714286 -1.65745e-05 0 0
0.0411348 0.00571429 -1.70875e-05 0 0
0.0411348 0.00428571 -1.76526e-05 0 0
0.0411348 0.00285714 -1.8119e-05 0 0
0.0411348 0.00142857 -1.84961e-05 0 0
0.0425532 0.0985714 1.84874e-05 0 0
0.0425532 0.0971429 1.81095e-05 0 0
0.0425532 0.0957143 1.76422e-05 0 0
0.0425532 0.0942857 1.70761e-05 0 0
0.0425532 0.0928571 1.65633e-05 0 0
0.0425532 0.0914286 1.60337e-05 0 0
0.0425532 0.09 1.54995e-05 0 0
0.0425532 0.0885714 1.4964e-05 0 0
0.0425532 0.0871429 1.44287e-05 0 0
0.0425532 0.0857143 1.38935e-05 0 0
0.0425532 0.0842857 1.33642e-05 0 0
0.0425532 0.0828571 1.28413e-05 0 0
0.0425532 0.0814286 1.23209e-05 0 0
0.0425532 0.08 1.18061e-05 0 0
0.0425532 0.0785714 1.12909e-05 0 0
0.0425532 0.0771429 1.07672e-05 0 0
0.0425532 0.0757143 1.02331e-05 0 0
0.0425532 0.0742857 9.68837e-06 0 0
0.0425532 0.0728571 9.13237e-06 0 0
0.0425532 0.0714286 8.57243e-06 0 0
0.0425532 0.07 8.01431e-06 0 0
0.0425532 0.0685714 7.45795e-06 0 0
0.0425532 0.0671429 6.90505e-06 0 0
0.0425532 0.0657143 6.35618e-06 0 0
0.0425532 0.0642857 5.8071e-06 0 0
0.0425532 0.0628571 5.25278e-06 0 0
0.0425532 0.0614286 4.69062e-06 0 0
0.0425532 0.06 4.12048e-06 0 0
0.0425532 0.0585714 3.54469e-06 0 0
0.0425532 0.0571429 2.96515e-06 0 0
0.0425532 0.0557143 2.38006e-06 0 0
0.0425532 0.0542857 1.7857e-06 0 0
0.0425532 0.0528571 1.18034e-06 0 0
0.0425532 0.0514286 5.65699e-07 0 0
0.0425532 0.05 -5.38189e-08 0 0
0.0425532 0.0485714 -6.72311e-07 0 0
0.0425532 0.0471429 -1.28387e-06 0 0
0.0425532 0.0457143 -1.88431e-06 0 0
0.0425532 0.0442857 -2.47253e-06 0 0
0.0425532 0.0428571 -3.05106e-06 0 0
0.0425532 0.0414286 -3.62389e-06 0 0
0.0425532 0.04 -4.19241e-06 0 0
0.0425532 0.0385714 -4.75409e-06 0 0
0.0425532 0.0371429 -5.30649e-06 0 0
0.0425532 0.0357143 -5.85052e-06 0 0
0.0425532 0.0342857 -6.38989e-06 0 0
0.0425532 0.0328571 -6.93049e-06 0 0
0.0425532 0.0314286 -7.47677e-06 0 0
0.0425532 0.03 -8.02793e-06 0 0
0.0425532 0.0285714 -8.58198e-06 0 0
0.0425532 0.0271429 -9.13864e-06 0 0
0.0425532 0.0257143 -9.69173e-06 0 0
0.0425532 0.0242857 -1.02336e-05 0 0
0.0425532 0.0228571 -1.07646e-05 0 0
0.0425532 0.0214286 -1.12856e-05 0 0
0.0425532 0.02 -1.1799e-05 0 0
0.0425532 0.0185714 -1.23135e-05 0 0
0.0425532 0.0171429 -1.28353e-05 0 0
0.0425532 0.0157143 -1.33611e-05 0 0
0.0425532 0.0142857 -1.38944e-05 0 0
0.0425532 0.0128571 -1.44338e-05 0 0
0.0425532 0.0114286 -1.49732e-05 0 0
0.0425532 0.01 -1.55121e-05 0 0
0.0425532 0.00857143 -1.60486e-05 0 0
0.0425532 0.00714286 -1.65794e-05 0 0
0.0425532 0.00571429 -1.70923e-05 0 0
0.0425532 0.00428571 -1.76569e-05 0 0
0.0425532 0.00285714 -1.81227e-05 0 0
0.0425532 0.00142857 -1.84994e-05 0 0
0.0439716 0.0985714 1.84943e-05 0 0
0.0439716 0.0971429 1.81165e-05 0 0
0.0439716 0.0957143 1.76499e-05 0 0
0.0439716 0.0942857 1.70841e-05 0 0
0.0439716 0.0928571 1.65711e-05 0 0
0.0439716 0.0914286 1.60415e-05 0 0
0.0439716 0.09 1.55075e-05 0 0
0.0439716 0.0885714 1.49722e-05 0 0
0.0439716 0.0871429 1.44373e-05 0 0
0.0439716 0.0857143 1.39028e-05 0 0
0.0439716 0.0842857 1.33744e-05 0 0
0.0439716 0.0828571 1.28527e-05 0 0
0.0439716 0.0814286 1.23336e-05 0 0
0.0439716 0.08 1.18205e-05 0 0
0.0439716 0.0785714 1.13071e-05 0 0
0.0439716 0.0771429 1.07852e-05 0 0
0.0439716 0.0757143 1.02524e-05 0 0
0.0439716 0.0742857 9.70833e-06 0 0
0.0439716 0.0728571 9.15234e-06 0 0
0.0439716 0.0714286 8.59207e-06 0 0
0.0439716 0.07 8.0337e-06 0 0
0.0439716 0.0685714 7.47743e-06 0 0
0.0439716 0.0671429 6.92493e-06 0 0
0.0439716 0.0657143 6.37656e-06 0 0
0.0439716 0.0642857 5.82785e-06 0 0
0.0439716 0.0628571 5.2736e-06 0 0
0.0439716 0.0614286 4.71119e-06 0 0
0.0439716 0.06 4.14041e-06 0 0
0.0439716 0.0585714 3.56357e-06 0 0
0.0439716 0.0571429 2.98253e-06 0 0
0.0439716 0.0557143 2.39544e-06 0 0
0.0439716 0.0542857 1.79842e-06 0 0
0.0439716 0.0528571 1.18952e-06 0 0
0.0439716 0.0514286 5.70446e-07 0 0
0.0439716 0.05 -5.39728e-08 0 0
0.0439716 0.0485714 -6.76973e-07 0 0
0.0439716 0.0471429 -1.29181e-06 0 0
0.0439716 0.0457143 -1.89395e-06 0 0
0.0439716 0.0442857 -2.48259e-06 0 0
0.0439716 0.0428571 -3.06087e-06 0 0
0.0439716 0.0414286 -3.63339e-06 0 0
0.0439716 0.04 -4.20177e-06 0 0
0.0439716 0.0385714 -4.76346e-06 0 0
0.0439716 0.0371429 -5.31595e-06 0 0
0.0439716 0.0357143 -5.86008e-06 0 0
0.0439716 0.0342857 -6.39957e-06 0 0
0.0439716 0.0328571 -6.94033e-06 0 0
0.0439716 0.0314286 -7.48684e-06 0 0
0.0439716 0.03 -8.03823e-06 0 0
0.0439716 0.0285714 -8.59237e-06 0 0
0.0439716 0.0271429 -9.14885e-06 0 0
0.0439716 0.0257143 -9.70153e-06 0 0
0.0439716 0.0242857 -1.02429e-05 0 0
0.0439716 0.0228571 -1.07734e-05 0 0
0.0439716 0.0214286 -1.1294e-05 0 0
0.0439716 0.02 -1.18071e-05 0 0
0.0439716 0.0185714 -1.23215e-05 0 0
0.0439716 0.0171429 -1.28435e-05 0 0
0.0439716 0.0157143 -1.33697e-05 0 0
0.0439716 0.0142857 -1.39031e-05 0 0
0.0439716 0.0128571 -1.44425e-05 0 0
0.0439716 0.0114286 -1.49817e-05 0 0
0.0439716 0.01 -1.55203e-05 0 0
0.0439716 0.00857143 -1.60566e-05 0 0
0.0439716 0.00714286 -1.65873e-05 0 0
0.0439716 0.00571429 -1.71003e-05 0 0
0.0439716 0.00428571 -1.76645e-05 0 0
0.0439716 0.00285714 -1.81297e-05 0 0
0.0439716 0.00142857 -1.8506e-05 0 0
0.0453901 0.0985714 1.85047e-05 0 0
0.0453901 0.0971429 1.8127e-05 0 0
0.0453901 0.0957143 1.76609e-05 0 0
0.0453901 0.0942857 1.70956e-05 0 0
0.0453901 0.0928571 1.65823e-05 0 0
0.0453901 0.0914286 1.60529e-05 0 0
0.0453901 0.09 1.55191e-05 0 0
0.0453901 0.0885714 1.49843e-05 0 0
0.0453901 0.0871429 1.44499e-05 0 0
0.0453901 0.0857143 1.39158e-05 0 0
0.0453901 0.0842857 1.33874e-05 0 0
0.0453901 0.0828571 1.28653e-05 0 0
0.0453901 0.0814286 1.2346e-05 0 0
0.0453901 0.08 1.1833e-05 0 0
0.0453901 0.0785714 1.13205e-05 0 0
0.0453901 0.0771429 1.07999e-05 0 0
0.0453901 0.0757143 1.02688e-05 0 0
0.0453901 0.0742857 9.72608e-06 0 0
0.0453901 0.0728571 9.17085e-06 0 0
0.0453901 0.0714286 8.61065e-06 0 0
0.0453901 0.07 8.05187e-06 0 0
0.0453901 0.0685714 7.49517e-06 0 0
0.0453901 0.0671429 6.94264e-06 0 0
0.0453901 0.0657143 6.39479e-06 0 0
0.0453901 0.0642857 5.84693e-06 0 0
0.0453901 0.0628571 5.29344e-06 0 0
0.0453901 0.0614286 4.73122e-06 0 0
0.0453901 0.06 4.15978e-06 0 0
0.0453901 0.0585714 3.58146e-06 0 0
0.0453901 0.0571429 2.99842e-06 0 0
0.0453901 0.0557143 2.40904e-06 0 0
0.0453901 0.0542857 1.80945e-06 0 0
0.0453901 0.0528571 1.19749e-06 0 0
0.0453901 0.0514286 5.74714e-07 0 0
0.0453901 0.05 -5.38274e-08 0 0
0.0453901 0.0485714 -6.80856e-07 0 0
0.0453901 0.0471429 -1.29907e-06 0 0
0.0453901 0.0457143 -1.90354e-06 0 0
0.0453901 0.0442857 -2.49343e-06 0 0
0.0453901 0.0428571 -3.07204e-06 0 0
0.0453901 0.0414286 -3.64426e-06 0 0
0.0453901 0.04 -4.21207e-06 0 0
0.0453901 0.0385714 -4.77323e-06 0 0
0.0453901 0.0371429 -5.3254e-06 0 0
0.0453901 0.0357143 -5.86954e-06 0 0
0.0453901 0.0342857 -6.40935e-06 0 0
0.0453901 0.0328571 -6.95072e-06 0 0
0.0453901 0.0314286 -7.498e-06 0 0
0.0453901 0.03 -8.05009e-06 0 0
0.0453901 0.0285714 -8.60451e-06 0 0
0.0453901 0.0271429 -9.16057e-06 0 0
0.0453901 0.0257143 -9.71215e-06 0 0
0.0453901 0.0242857 -1.02521e-05 0 0
0.0453901 0.0228571 -1.07815e-05 0 0
0.0453901 0.0214286 -1.13018e-05 0 0
0.0453901 0.02 -1.18156e-05 0 0
0.0453901 0.0185714 -1.23313e-05 0 0
0.0453901 0.0171429 -1.28548e-05 0 0
0.0453901 0.0157143 -1.33822e-05 0 0
0.0453901 0.0142857 -1.39162e-05 0 0
0.0453901 0.0128571 -1.44555e-05 0 0
0.0453901 0.0114286 -1.49941e-05 0 0
0.0453901 0.01 -1.55319e-05 0 0
0.0453901 0.00857143 -1.60675e-05 0 0
0.0453901 0.00714286 -1.6598e-05 0 0
0.0453901 0.00571429 -1.71111e-05 0 0
0.0453901 0.00428571 -1.76749e-05 0 0
0.0453901 0.00285714 -1.81395e-05 0 0
0.0453901 0.00142857 -1.85154e-05 0 0
0.0468085 0.0985714 1.85157e-05 0 0
0.0468085 0.0971429 1.81389e-05 0 0
0.0468085 0.0957143 1.76738e-05 0 0
0.0468085 0.0942857 1.71094e-05 0 0
0.0468085 0.0928571 1.65964e-05 0 0
0.0468085 0.0914286 1.60672e-05 0 0
0.0468085 0.09 1.55338e-05 0 0
0.0468085 0.0885714 1.49993e-05 0 0
0.0468085 0.0871429 1.44652e-05 0 0
0.0468085 0.0857143 1.3931e-05 0 0
0.0468085 0.0842857 1.34018e-05 0 0
0.0468085 0.0828571 1.28783e-05 0 0
0.0468085 0.0814286 1.23574e-05 0 0
0.0468085 0.08 1.18433e-05 0 0
0.0468085 0.0785714 1.13305e-05 0 0
0.0468085 0.0771429 1.08107e-05 0 0
0.0468085 0.0757143 1.02813e-05 0 0
0.0468085 0.0742857 9.74069e-06 0 0
0.0468085 0.0728571 9.18727e-06 0 0
0.0468085 0.0714286 8.62798e-06 0 0
0.0468085 0.07 8.06911e-06 0 0
0.0468085 0.0685714 7.51176e-06 0 0
0.0468085 0.0671429 6.9587e-06 0 0
0.0468085 0.0657143 6.41093e-06 0 0
0.0468085 0.0642857 5.8638e-06 0 0
0.0468085 0.0628571 5.31125e-06 0 0
0.0468085 0.0614286 4.74953e-06 0 0
0.0468085 0.06 4.17769e-06 0 0
0.0468085 0.0585714 3.59799e-06 0 0
0.0468085 0.0571429 3.01284e-06 0 0
0.0468085 0.0557143 2.42095e-06 0 0
0.0468085 0.0542857 1.81865e-06 0 0
0.0468085 0.0528571 1.20387e-06 0 0
0.0468085 0.0514286 5.78223e-07 0 0
0.0468085 0.05 -5.32153e-08 0 0
0.0468085 0.0485714 -6.83211e-07 0 0
0.0468085 0.0471429 -1.30448e-06 0 0
0.0468085 0.0457143 -1.91192e-06 0 0
0.0468085 0.0442857 -2.50424e-06 0 0
0.0468085 0.0428571 -3.08424e-06 0 0
0.0468085 0.0414286 -3.65661e-06 0 0
0.0468085 0.04 -4.22363e-06 0 0
0.0468085 0.0385714 -4.78369e-06 0 0
0.0468085 0.0371429 -5.33508e-06 0 0
0.0468085 0.0357143 -5.87907e-06 0 0
0.0468085 0.0342857 -6.41939e-06 0 0
0.0468085 0.0328571 -6.9617e-06 0 0
0.0468085 0.0314286 -7.51005e-06 0 0
0.0468085 0.03 -8.06295e-06 0 0
0.0468085 0.0285714 -8.61751e-06 0 0
0.0468085 0.0271429 -9.1728e-06 0 0
0.0468085 0.0257143 -9.72281e-06 0 0
0.0468085 0.0242857 -1.0261e-05 0 0
0.0468085 0.0228571 -1.07893e-05 0 0
0.0468085 0.0214286 -1.13097e-05 0 0
0.0468085 0.02 -1.18248e-05 0 0
0.0468085 0.0185714 -1.23427e-05 0 0
0.0468085 0.0171429 -1.28685e-05 0 0
0.0468085 0.0157143 -1.33977e-05 0 0
0.0468085 0.0142857 -1.39327e-05 0 0
0.0468085 0.0128571 -1.44721e-05 0 0
0.0468085 0.0114286 -1.50101e-05 0 0
0.0468085 0.01 -1.5547e-05 0 0
0.0468085 0.00857143 -1.60819e-05 0 0
0.0468085 0.00714286 -1.66118e-05 0 0
0.0468085 0.00571429 -1.71246e-05 0 0
0.0468085 0.00428571 -1.76874e-05 0 0
0.0468085 0.00285714 -1.81511e-05 0 0
0.0468085 0.00142857 -1.85263e-05 0 0
0.048227 0.0985714 1.85261e-05 0 0
0.048227 0.0971429 1.81508e-05 0 0
0.048227 0.0957143 1.76876e-05 0 0
0.048227 0.0942857 1.71251e-05 0 0
0.048227 0.0928571 1.6613e-05 0 0
0.048227 0.0914286 1.60843e-05 0 0
0.048227 0.09 1.5551e-05 0 0
0.048227 0.0885714 1.50163e-05 0 0
0.048227 0.0871429 1.44818e-05 0 0
0.048227 0.0857143 1.39468e-05 0 0
0.048227 0.0842857 1.34163e-05 0 0
0.048227 0.0828571 1.28909e-05 0 0
0.048227 0.0814286 1.2368e-05 0 0
0.048227 0.08 1.18522e-05 0 0
0.048227 0.0785714 1.13382e-05 0 0
0.048227 0.0771429 1.08185e-05 0 0
0.048227 0.0757143 1.02904e-05 0 0
0.048227 0.0742857 9.75196e-06 0 0
0.048227 0.0728571 9.20086e-06 0 0
0.048227 0.0714286 8.6432e-06 0 0
0.048227 0.07 8.08483e-06 0 0
0.048227 0.0685714 7.52704e-06 0 0
0.048227 0.0671429 6.97319e-06 0 0
0.048227 0.0657143 6.42495e-06 0 0
0.048227 0.0642857 5.87795e-06 0 0
0.048227 0.0628571 5.32597e-06 0 0
0.048227 0.0614286 4.76482e-06 0 0
0.048227 0.06 4.19309e-06 0 0
0.048227 0.0585714 3.61275e-06 0 0
0.048227 0.0571429 3.0261e-06 0 0
0.048227 0.0557143 2.4319e-06 0 0
0.048227 0.0542857 1.82679e-06 0 0
0.048227 0.0528571 1.20917e-06 0 0
0.048227 0.0514286 5.81072e-07 0 0
0.048227 0.05 -5.23805e-08 0 0
0.048227 0.0485714 -6.84377e-07 0 0
0.048227 0.0471429 -1.30815e-06 0 0
0.048227 0.0457143 -1.91869e-06 0 0
0.048227 0.0442857 -2.51413e-06 0 0
0.048227 0.0428571 -3.09638e-06 0 0
0.048227 0.0414286 -3.66955e-06 0 0
0.048227 0.04 -4.23606e-06 0 0
0.048227 0.0385714 -4.79503e-06 0 0
0.048227 0.0371429 -5.34558e-06 0 0
0.048227 0.0357143 -5.88944e-06 0 0
0.048227 0.0342857 -6.43029e-06 0 0
0.048227 0.0328571 -6.97345e-06 0 0
0.048227 0.0314286 -7.52258e-06 0 0
0.048227 0.03 -8.07582e-06 0 0
0.048227 0.0285714 -8.63007e-06 0 0
0.048227 0.0271429 -9.18435e-06 0 0
0.048227 0.0257143 -9.73292e-06 0 0
0.048227 0.0242857 -1.02698e-05 0 0
0.048227 0.0228571 -1.07975e-05 0 0
0.048227 0.0214286 -1.13185e-05 0 0
0.048227 0.02 -1.18354e-05 0 0
0.048227 0.0185714 -1.23558e-05 0 0
0.048227 0.0171429 -1.2884e-05 0 0
0.048227 0.0157143 -1.3415e-05 0 0
0.048227 0.0142857 -1.3951e-05 0 0
0.048227 0.0128571 -1.44908e-05 0 0
0.048227 0.0114286 -1.50288e-05 0 0
0.048227 0.01 -1.55654e-05 0 0
0.048227 0.00857143 -1.60996e-05 0 0
0.048227 0.00714286 -1.66285e-05 0 0
0.048227 0.00571429 -1.71403e-05 0 0
0.048227 0.00428571 -1.77012e-05 0 0
0.048227 0.00285714 -1.81629e-05 0 0
0.048227 0.00142857 -1.85367e-05 0 0
0.0496454 0.0985714 1.85359e-05 0 0
0.0496454 0.0971429 1.81627e-05 0 0
0.0496454 0.0957143 1.77021e-05 0 0
0.0496454 0.0942857 1.71425e-05 0 0
0.0496454 0.0928571 1.6632e-05 0 0
0.0496454 0.0914286 1.6104e-05 0 0
0.0496454 0.09 1.55705e-05 0 0
0.0496454 0.0885714 1.50349e-05 0 0
0.0496454 0.0871429 1.4499e-05 0 0
0.0496454 0.0857143 1.39624e-05 0 0
0.0496454 0.0842857 1.34302e-05 0 0
0.0496454 0.0828571 1.29032e-05 0 0
0.0496454 0.0814286 1.23786e-05 0 0
0.0496454 0.08 1.18611e-05 0 0
0.0496454 0.0785714 1.13457e-05 0 0
0.0496454 0.0771429 1.08251e-05 0 0
0.0496454 0.0757143 1.02972e-05 0 0
0.0496454 0.0742857 9.75999e-06 0 0
0.0496454 0.0728571 9.21067e-06 0 0
0.0496454 0.0714286 8.65465e-06 0 0
0.0496454 0.07 8.09726e-06 0 0
0.0496454 0.0685714 7.53966e-06 0 0
0.0496454 0.0671429 6.98544e-06 0 0
0.0496454 0.0657143 6.43669e-06 0 0
0.0496454 0.0642857 5.8894e-06 0 0
0.0496454 0.0628571 5.33753e-06 0 0
0.0496454 0.0614286 4.77685e-06 0 0
0.0496454 0.06 4.2057e-06 0 0
0.0496454 0.0585714 3.62559e-06 0 0
0.0496454 0.0571429 3.03832e-06 0 0
0.0496454 0.0557143 2.4424e-06 0 0
0.0496454 0.0542857 1.83468e-06 0 0
0.0496454 0.0528571 1.21423e-06 0 0
0.0496454 0.0514286 5.83761e-07 0 0
0.0496454 0.05 -5.14469e-08 0 0
0.0496454 0.0485714 -6.85015e-07 0 0
0.0496454 0.0471429 -1.31082e-06 0 0
0.0496454 0.0457143 -1.92411e-06 0 0
0.0496454 0.0442857 -2.52259e-06 0 0
0.0496454 0.0428571 -3.10735e-06 0 0
0.0496454 0.0414286 -3.68191e-06 0 0
0.0496454 0.04 -4.2487e-06 0 0
0.0496454 0.0385714 -4.80734e-06 0 0
0.0496454 0.0371429 -5.35758e-06 0 0
0.0496454 0.0357143 -5.90143e-06 0 0
0.0496454 0.0342857 -6.44252e-06 0 0
0.0496454 0.0328571 -6.98587e-06 0 0
0.0496454 0.0314286 -7.5349e-06 0 0
0.0496454 0.03 -8.08768e-06 0 0
0.0496454 0.0285714 -8.64116e-06 0 0
0.0496454 0.0271429 -9.19456e-06 0 0
0.0496454 0.0257143 -9.74245e-06 0 0
0.0496454 0.0242857 -1.02791e-05 0 0
0.0496454 0.0228571 -1.08073e-05 0 0
0.0496454 0.0214286 -1.13295e-05 0 0
0.0496454 0.02 -1.18481e-05 0 0
0.0496454 0.0185714 -1.23703e-05 0 0
0.0496454 0.0171429 -1.29002e-05 0 0
0.0496454 0.0157143 -1.34327e-05 0 0
0.0496454 0.0142857 -1.39698e-05 0 0
0.0496454 0.0128571 -1.45105e-05 0 0
0.0496454 0.0114286 -1.50492e-05 0 0
0.0496454 0.01 -1.55861e-05 0 0
0.0496454 0.00857143 -1.61199e-05 0 0
0.0496454 0.00714286 -1.66474e-05 0 0
0.0496454 0.00571429 -1.71571e-05 0 0
0.0496454 0.00428571 -1.77149e-05 0 0
0.0496454 0.00285714 -1.81738e-05 0 0
0.0496454 0.00142857 -1.85453e-05 0 0
0.0510638 0.0985714 1.8545e-05 0 0
0.0510638 0.0971429 1.81742e-05 0 0
0.0510638 0.0957143 1.77166e-05 0 0
0.0510638 0.0942857 1.71605e-05 0 0
0.0510638 0.0928571 1.66522e-05 0 0
0.0510638 0.0914286 1.61253e-05 0 0
0.0510638 0.09 1.55914e-05 0 0
0.0510638 0.0885714 1.50544e-05 0 0
0.0510638 0.0871429 1.45165e-05 0 0
0.0510638 0.0857143 1.39777e-05 0 0
0.0510638 0.0842857 1.34436e-05 0 0
0.0510638 0.0828571 1.29152e-05 0 0
0.0510638 0.0814286 1.23896e-05 0 0
0.0510638 0.08 1.18708e-05 0 0
0.0510638 0.0785714 1.13539e-05 0 0
0.0510638 0.0771429 1.08317e-05 0 0
0.0510638 0.0757143 1.03025e-05 0 0
0.0510638 0.0742857 9.76488e-06 0 0
0.0510638 0.0728571 9.21591e-06 0 0
0.0510638 0.0714286 8.66083e-06 0 0
0.0510638 0.07 8.10462e-06 0 0
0.0510638 0.0685714 7.5481e-06 0 0
0.0510638 0.0671429 6.99462e-06 0 0
0.0510638 0.0657143 6.44619e-06 0 0
0.0510638 0.0642857 5.89895e-06 0 0
0.0510638 0.0628571 5.34713e-06 0 0
0.0510638 0.0614286 4.78675e-06 0 0
0.0510638 0.06 4.21616e-06 0 0
0.0510638 0.0585714 3.63654e-06 0 0
0.0510638 0.0571429 3.04915e-06 0 0
0.0510638 0.0557143 2.45216e-06 0 0
0.0510638 0.0542857 1.84248e-06 0 0
0.0510638 0.0528571 1.21967e-06 0 0
0.0510638 0.0514286 5.86985e-07 0 0
0.0510638 0.05 -5.00684e-08 0 0
0.0510638 0.0485714 -6.85323e-07 0 0
0.0510638 0.0471429 -1.31304e-06 0 0
0.0510638 0.0457143 -1.92863e-06 0 0
0.0510638 0.0442857 -2.52962e-06 0 0
0.0510638 0.0428571 -3.11672e-06 0 0
